requirementId,conformanceClass,resourceClass,property,obligation,minCount,maxCount,range,controlledVocabulary,severity,messages,remediation,sourceStandard,sourceClause,localRationale,shapeId,shapeFile,constraintKey,positiveFixtureId,negativeFixtureId
MOLIT-GEO-LINK-001,"[""geo"",""network""]",[],,MUST,,,[],[],Violation,"[{""language"":""ko"",""text"":""geometry를 사용하는 모든 Catalog·Dataset·DatasetSeries·DataService에 공간 공개 수준이 있어야 한다.""}]","Correct these constrained path(s) on the target: ^http://purl.org/dc/terms/spatial, https://data.molit.go.kr/def/molit-dcat-ap#spatialDisclosureLevel; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#LocationGeometryLinkShape.",MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-LINK-001,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#LocationGeometryLinkShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23LocationGeometryLinkShape,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-LINK-001-P-PATH-BFC98936CC-001
MOLIT-GEO-001,"[""geo"",""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#SpatialDataset""]",,MUST,,,[],[],Violation,"[{""language"":""ko"",""text"":""공간 공개 수준이 비공개이면 location, bbox, centroid 또는 geometry serialization을 공개 graph에 넣을 수 없다.""}]","Correct these constrained path(s) on the target: http://data.europa.eu/930/referenceSystem, http://purl.org/dc/terms/spatial, http://www.opengis.net/ont/geosparql#asDGGS, http://www.opengis.net/ont/geosparql#asGML, http://www.opengis.net/ont/geosparql#asGeoJSON, http://www.opengis.net/ont/geosparql#asKML, http://www.opengis.net/ont/geosparql#asWKT, http://www.opengis.net/ont/geosparql#defaultGeometry, http://www.opengis.net/ont/geosparql#hasBoundingBox, http://www.opengis.net/ont/geosparql#hasCentroid, http://www.opengis.net/ont/geosparql#hasDefaultGeometry, http://www.opengis.net/ont/geosparql#hasGeometry, http://www.opengis.net/ont/geosparql#hasSerialization, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/ns/dcat#bbox, http://www.w3.org/ns/dcat#centroid, http://www.w3.org/ns/dcat#spatialResolutionInMeters, http://www.w3.org/ns/locn#geometry, https://data.molit.go.kr/def/molit-dcat-ap#spatialDisclosureLevel; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#SpatialDatasetShape.",MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-001,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#SpatialDatasetShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23SpatialDatasetShape,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-001-P-REFERENCESYSTEM-001
MOLIT-GEO-DISCLOSURE-001,"[""geo"",""network""]",[],,MUST,,,[],[],Violation,"[{""language"":""ko"",""text"":""비공개 공간 수준과 location 또는 geometry를 함께 게시할 수 없다.""}]","Correct these constrained path(s) on the target: http://purl.org/dc/terms/spatial, http://www.opengis.net/ont/geosparql#asDGGS, http://www.opengis.net/ont/geosparql#asGML, http://www.opengis.net/ont/geosparql#asGeoJSON, http://www.opengis.net/ont/geosparql#asKML, http://www.opengis.net/ont/geosparql#asWKT, http://www.opengis.net/ont/geosparql#defaultGeometry, http://www.opengis.net/ont/geosparql#hasBoundingBox, http://www.opengis.net/ont/geosparql#hasCentroid, http://www.opengis.net/ont/geosparql#hasDefaultGeometry, http://www.opengis.net/ont/geosparql#hasGeometry, http://www.opengis.net/ont/geosparql#hasSerialization, http://www.w3.org/ns/dcat#bbox, http://www.w3.org/ns/dcat#centroid, http://www.w3.org/ns/locn#geometry, https://data.molit.go.kr/def/molit-dcat-ap#spatialDisclosureLevel; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#SpatialDisclosureSafetyShape.",MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-DISCLOSURE-001,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#SpatialDisclosureSafetyShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23SpatialDisclosureSafetyShape,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-DISCLOSURE-001
MOLIT-GEO-DISCLOSURE-002,"[""geo"",""network""]",[],,MUST,,,[],[],Violation,"[{""language"":""ko"",""text"":""공간 공개 수준은 Dataset, Catalog, DatasetSeries 또는 DataService에만 지정한다.""}]",Correct these constrained path(s) on the target: http://www.w3.org/1999/02/22-rdf-syntax-ns#type; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#SpatialDisclosureSubjectTypeShape.,MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-DISCLOSURE-002,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#SpatialDisclosureSubjectTypeShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23SpatialDisclosureSubjectTypeShape,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-001-P-TYPE-001
MOLIT-GEO-ENCODING-005,"[""geo"",""network""]",[],,MUST-NOT,,,[],[],Violation,"[{""language"":""ko"",""text"":""1.0.0-rc.1 공개 profile은 CRS를 검증할 수 있는 WKT와 GML geometry serialization만 허용한다.""}]",Remove the class or property that activates prohibited shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#UnsupportedGeometrySerializationShape; route spatial content to the geo or network conformance module.,MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-ENCODING-005,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#UnsupportedGeometrySerializationShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23UnsupportedGeometrySerializationShape,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-ENCODING-005-P-ASDGGS-001
MOLIT-GEO-ENCODING-001,"[""geo"",""network""]",[],,MUST,,,"[""http://www.opengis.net/ont/geosparql#wktLiteral""]",[],Violation,"[{""language"":""ko"",""text"":""GeoSPARQL WKT literal은 선두에 CRS84, EPSG:4326, 3857, 5179 또는 5186 IRI를 명시해야 한다.""}]","Replace the target value with one encoded as http://www.opengis.net/ont/geosparql#wktLiteral. Make the target lexical form satisfy sh:pattern ""^<http://www[.]opengis[.]net/def/crs/(OGC/1[.]3/CRS84|EPSG/0/(4326|3857|5179|5186))>\\s+"".",MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-ENCODING-001,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#WktGeometryCrsShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23WktGeometryCrsShape,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-ENCODING-001
MOLIT-GEO-TYPE-001,"[""geo"",""network""]",[],,MUST,,,"[""http://www.opengis.net/ont/geosparql#wktLiteral""]",[],Violation,"[{""language"":""en"",""text"":""The candidate WKT subset supports explicit-CRS 2D Point, LineString and single-ring Polygon only.""}]","Replace the target value with one encoded as http://www.opengis.net/ont/geosparql#wktLiteral. Make the target lexical form satisfy sh:pattern ""^<http://www[.]opengis[.]net/def/crs/(OGC/1[.]3/CRS84|EPSG/0/(4326|3857|5179|5186))>\\s+(POINT|LINESTRING|POLYGON)\\s*[(]"".",MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-TYPE-001,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#WktGeometryTypeShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23WktGeometryTypeShape,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-TYPE-001
MOLIT-GEO-LINK-002-P-PATH-D6567CFAEC-001,"[""geo"",""network""]",[],((^http://www.w3.org/ns/locn#geometry/^http://purl.org/dc/terms/spatial)|(^http://www.opengis.net/ont/geosparql#hasGeometry/^http://purl.org/dc/terms/spatial)|(^http://www.opengis.net/ont/geosparql#hasDefaultGeometry/^http://purl.org/dc/terms/spatial)|(^http://www.opengis.net/ont/geosparql#defaultGeometry/^http://purl.org/dc/terms/spatial)|(^http://www.opengis.net/ont/geosparql#hasBoundingBox/^http://purl.org/dc/terms/spatial)|(^http://www.opengis.net/ont/geosparql#hasCentroid/^http://purl.org/dc/terms/spatial)|^http://purl.org/dc/terms/spatial),MUST,1,,[],[],Violation,"[{""language"":""ko"",""text"":""geometry serialization을 사용하는 모든 카탈로그 자원에 공간 공개 수준이 있어야 한다.""}]",Add ((^http://www.w3.org/ns/locn#geometry/^http://purl.org/dc/terms/spatial)|(^http://www.opengis.net/ont/geosparql#hasGeometry/^http://purl.org/dc/terms/spatial)|(^http://www.opengis.net/ont/geosparql#hasDefaultGeometry/^http://purl.org/dc/terms/spatial)|(^http://www.opengis.net/ont/geosparql#defaultGeometry/^http://purl.org/dc/terms/spatial)|(^http://www.opengis.net/ont/geosparql#hasBoundingBox/^http://purl.org/dc/terms/spatial)|(^http://www.opengis.net/ont/geosparql#hasCentroid/^http://purl.org/dc/terms/spatial)|^http://purl.org/dc/terms/spatial) until each target resource has at least 1 value(s).,MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-LINK-002-P-PATH-D6567CFAEC-001,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#GeometryLiteralLinkShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23GeometryLiteralLinkShape:0001,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-LINK-001-P-PATH-BFC98936CC-001
MOLIT-GEO-LINK-001-P-PATH-BFC98936CC-001,"[""geo"",""network""]",[],^http://purl.org/dc/terms/spatial,MUST,1,,[],[],Violation,"[{""language"":""ko"",""text"":""geometry를 사용하는 모든 Catalog·Dataset·DatasetSeries·DataService에 공간 공개 수준이 있어야 한다.""}]",Add ^http://purl.org/dc/terms/spatial until each target resource has at least 1 value(s).,MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-LINK-001-P-PATH-BFC98936CC-001,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#LocationGeometryLinkShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23LocationGeometryLinkShape:0001,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-LINK-001-P-PATH-BFC98936CC-001
MOLIT-GEO-001-P-TYPE-001,"[""geo"",""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#SpatialDataset""]",http://www.w3.org/1999/02/22-rdf-syntax-ns#type,MUST,,,[],"[""http://www.w3.org/ns/dcat#Dataset""]",Violation,"[{""language"":""ko"",""text"":""공간 공개 수준이 비공개이면 location, bbox, centroid 또는 geometry serialization을 공개 graph에 넣을 수 없다.""},{""language"":""ko"",""text"":""확장 유형과 함께 dcat:Dataset 유형을 명시해야 한다.""}]",Ensure http://www.w3.org/1999/02/22-rdf-syntax-ns#type includes the required value(s): http://www.w3.org/ns/dcat#Dataset.,MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-001-P-TYPE-001,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#SpatialDatasetShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23SpatialDatasetShape:0001,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-001-P-TYPE-001
MOLIT-GEO-001-P-REFERENCESYSTEM-001,"[""geo"",""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#SpatialDataset""]",http://data.europa.eu/930/referenceSystem,MUST,1,,"[""http://www.w3.org/2004/02/skos/core#Concept"",""http://www.w3.org/ns/shacl#IRI""]","[""http://www.opengis.net/def/crs/EPSG/0/3857"",""http://www.opengis.net/def/crs/EPSG/0/4326"",""http://www.opengis.net/def/crs/EPSG/0/4737"",""http://www.opengis.net/def/crs/EPSG/0/5179"",""http://www.opengis.net/def/crs/EPSG/0/5185"",""http://www.opengis.net/def/crs/EPSG/0/5186"",""http://www.opengis.net/def/crs/EPSG/0/5187"",""http://www.opengis.net/def/crs/EPSG/0/5188"",""http://www.opengis.net/def/crs/OGC/1.3/CRS84""]",Violation,"[{""language"":""ko"",""text"":""공간 공개 수준이 비공개이면 location, bbox, centroid 또는 geometry serialization을 공개 graph에 넣을 수 없다.""},{""language"":""ko"",""text"":""공간 데이터셋에는 OGC CRS IRI를 GeoDCAT-AP referenceSystem으로 지정해야 한다.""}]","Add http://data.europa.eu/930/referenceSystem until each target resource has at least 1 value(s). Use only these allowed value(s) for http://data.europa.eu/930/referenceSystem: http://www.opengis.net/def/crs/EPSG/0/3857, http://www.opengis.net/def/crs/EPSG/0/4326, http://www.opengis.net/def/crs/EPSG/0/4737, http://www.opengis.net/def/crs/EPSG/0/5179, http://www.opengis.net/def/crs/EPSG/0/5185, http://www.opengis.net/def/crs/EPSG/0/5186, http://www.opengis.net/def/crs/EPSG/0/5187, http://www.opengis.net/def/crs/EPSG/0/5188, http://www.opengis.net/def/crs/OGC/1.3/CRS84. Encode every http://data.europa.eu/930/referenceSystem value with the required class, datatype, or node kind: http://www.w3.org/2004/02/skos/core#Concept, http://www.w3.org/ns/shacl#IRI.",MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-001-P-REFERENCESYSTEM-001,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#SpatialDatasetShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23SpatialDatasetShape:0002,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-001-P-REFERENCESYSTEM-001
MOLIT-GEO-001-P-SPATIALDISCLOSURELEVEL-001,"[""geo"",""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#SpatialDataset""]",https://data.molit.go.kr/def/molit-dcat-ap#spatialDisclosureLevel,MUST,1,1,"[""http://www.w3.org/ns/shacl#IRI""]","[""https://data.molit.go.kr/id/concept/spatial-disclosure-level/administrative-area"",""https://data.molit.go.kr/id/concept/spatial-disclosure-level/bounding-box"",""https://data.molit.go.kr/id/concept/spatial-disclosure-level/exact"",""https://data.molit.go.kr/id/concept/spatial-disclosure-level/generalized"",""https://data.molit.go.kr/id/concept/spatial-disclosure-level/grid"",""https://data.molit.go.kr/id/concept/spatial-disclosure-level/withheld""]",Violation,"[{""language"":""ko"",""text"":""공간 공개 수준이 비공개이면 location, bbox, centroid 또는 geometry serialization을 공개 graph에 넣을 수 없다.""},{""language"":""ko"",""text"":""공개 공간 범위의 정밀도 수준을 통제어 IRI로 기록해야 한다.""}]","Set https://data.molit.go.kr/def/molit-dcat-ap#spatialDisclosureLevel to between 1 and 1 value(s) on each target resource. Use only these allowed value(s) for https://data.molit.go.kr/def/molit-dcat-ap#spatialDisclosureLevel: https://data.molit.go.kr/id/concept/spatial-disclosure-level/administrative-area, https://data.molit.go.kr/id/concept/spatial-disclosure-level/bounding-box, https://data.molit.go.kr/id/concept/spatial-disclosure-level/exact, https://data.molit.go.kr/id/concept/spatial-disclosure-level/generalized, https://data.molit.go.kr/id/concept/spatial-disclosure-level/grid, https://data.molit.go.kr/id/concept/spatial-disclosure-level/withheld. Encode every https://data.molit.go.kr/def/molit-dcat-ap#spatialDisclosureLevel value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#IRI.",MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-001-P-SPATIALDISCLOSURELEVEL-001,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#SpatialDatasetShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23SpatialDatasetShape:0003,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-001-P-SPATIALDISCLOSURELEVEL-001
MOLIT-GEO-001-P-SPATIALRESOLUTIONINMETERS-001,"[""geo"",""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#SpatialDataset""]",http://www.w3.org/ns/dcat#spatialResolutionInMeters,MUST,,,"[""http://www.w3.org/2001/XMLSchema#decimal""]",[],Violation,"[{""language"":""ko"",""text"":""공간 공개 수준이 비공개이면 location, bbox, centroid 또는 geometry serialization을 공개 graph에 넣을 수 없다.""},{""language"":""ko"",""text"":""공간 해상도는 0보다 큰 미터 단위 xsd:decimal이어야 한다.""}]","Encode every http://www.w3.org/ns/dcat#spatialResolutionInMeters value with the required class, datatype, or node kind: http://www.w3.org/2001/XMLSchema#decimal.",MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-001-P-SPATIALRESOLUTIONINMETERS-001,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#SpatialDatasetShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23SpatialDatasetShape:0004,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-001-P-SPATIALRESOLUTIONINMETERS-001
MOLIT-GEO-ENCODING-005-P-ASGEOJSON-001,"[""geo"",""network""]",[],http://www.opengis.net/ont/geosparql#asGeoJSON,MUST-NOT,,0,[],[],Violation,"[{""language"":""ko"",""text"":""1.0.0-rc.1 공개 profile은 CRS를 검증할 수 있는 WKT와 GML geometry serialization만 허용한다.""}]",Remove every http://www.opengis.net/ont/geosparql#asGeoJSON value from each resource targeted by https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#UnsupportedGeometrySerializationShape.,MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-ENCODING-005-P-ASGEOJSON-001,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#UnsupportedGeometrySerializationShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23UnsupportedGeometrySerializationShape:0001,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-ENCODING-005-P-ASGEOJSON-001
MOLIT-GEO-ENCODING-005-P-ASKML-001,"[""geo"",""network""]",[],http://www.opengis.net/ont/geosparql#asKML,MUST-NOT,,0,[],[],Violation,"[{""language"":""ko"",""text"":""1.0.0-rc.1 공개 profile은 CRS를 검증할 수 있는 WKT와 GML geometry serialization만 허용한다.""}]",Remove every http://www.opengis.net/ont/geosparql#asKML value from each resource targeted by https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#UnsupportedGeometrySerializationShape.,MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-ENCODING-005-P-ASKML-001,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#UnsupportedGeometrySerializationShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23UnsupportedGeometrySerializationShape:0002,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-ENCODING-005-P-ASKML-001
